codigo_ibge,anomes_s,qtd_familias_beneficiarias_bolsa_familia_s,valor_repassado_bolsa_familia_s,pbf_vlr_medio_benef_f
250390,202403,1457,988012,679.51
250400,202403,36599,24832985,678.53
250403,202403,1874,1271757,678.63
250407,202403,880,591293,671.92
250410,202403,566,391926,693.67
250415,202403,1700,1148813,677.77
250420,202403,1214,806941,664.7
250430,202403,5666,3670797,648.09
250435,202403,1094,742098,678.96
250440,202403,3830,2595909,678.14
250450,202403,1283,874776,682.35
250460,202403,5555,3843699,692.56
250470,202403,1298,859472,662.15
250480,202403,3131,2141510,684.41
250485,202403,404,265483,657.14
250490,202403,4599,3076714,669.14
250500,202403,1639,1100270,673.36
250510,202403,4310,2828904,657.27
250520,202403,1375,951506,692.51
250523,202403,1594,1070048,673.41
250527,202403,1621,1103854,680.97
250530,202403,517,338831,655.38
250535,202403,1181,802210,682.15
250540,202403,2293,1529364,667.26
250550,202403,608,414939,682.47
250560,202403,1353,901840,667.54
250570,202403,2244,1532131,683.07
250580,202403,812,545098,671.3
250590,202403,874,583732,667.89
250600,202403,5435,3698781,680.67
250610,202403,2260,1580181,699.2
250620,202403,707,452097,641.27
250625,202403,2012,1400185,696.26
250630,202403,8857,6032061,681.51
250640,202403,3103,2040437,657.57
250650,202403,709,480412,677.59
250660,202403,1090,750607,688.63
250670,202403,2210,1505921,681.41
250680,202403,4972,3254897,654.65
250690,202403,5451,3601470,661.31
250700,202403,3599,2428958,675.09
250710,202403,3372,2340644,694.35
250720,202403,2485,1682340,677.0
250730,202403,3610,2448434,678.24
250740,202403,1429,952583,666.61
250750,202403,86371,57855107,670.04
250760,202403,2512,1692862,674.18
250770,202403,3157,2262443,716.64
250780,202403,1363,933851,685.14
250790,202403,2018,1308626,648.48
250800,202403,1796,1202524,669.56
250810,202403,952,626092,657.66
250820,202403,1683,1188160,705.98
250830,202403,4325,2959998,684.39
250840,202403,562,385542,686.02
250850,202403,1458,997080,683.87
250855,202403,985,671300,681.52
250860,202403,2490,1689265,679.51
250870,202403,759,507395,669.39
250880,202403,1103,753976,684.19
250890,202403,8929,6059745,680.26
250900,202403,2413,1652386,686.21
250905,202403,2382,1677490,704.24
250910,202403,6062,4058791,669.55
250915,202403,1479,997019,674.12
250920,202403,2741,2007830,732.78
250930,202403,1821,1244688,686.16
250933,202403,959,657466,686.29
250937,202403,635,415014,653.57
250939,202403,1654,1108410,670.14
250940,202403,3258,2168046,665.45
250950,202403,1195,817668,684.24
250960,202403,939,635863,677.17
250970,202403,7036,4716368,670.61
250980,202403,1883,1305974,694.3
250990,202403,1540,1049880,682.18
251000,202403,1517,1024100,675.97
251010,202403,2163,1439588,667.4
251020,202403,1242,844578,680.01
251030,202403,651,427610,656.85
251040,202403,1404,961928,685.13
251050,202403,665,431532,649.9
251060,202403,647,426992,659.96
251065,202403,255,171855,673.94
251070,202403,529,359417,679.43
251080,202403,14354,9762643,680.13
251090,202403,2239,1514967,678.14
251100,202403,572,382293,671.87
251110,202403,1322,881419,669.77
251120,202403,6176,4092673,662.78
251130,202403,4405,2867909,651.06
251140,202403,3242,2199374,678.61
251150,202403,2495,1702910,683.35
251160,202403,1988,1381872,695.11
251170,202403,1567,1067794,684.04
251180,202403,1876,1301804,693.93
251190,202403,4594,3075532,669.76
251200,202403,3825,2715589,710.52
251203,202403,778,516779,664.24
251207,202403,669,447590,669.04
251210,202403,5335,3581043,671.49
251220,202403,844,562579,666.56
251230,202403,3708,2471751,667.5
251240,202403,2427,1713360,706.54
251250,202403,9025,6057787,671.22
251260,202403,401,265998,663.34
251270,202403,3665,2569444,702.03
251272,202403,1266,878512,694.48
251274,202403,537,359034,668.59
251275,202403,1130,760489,673.0
251276,202403,1053,712912,677.67
251278,202403,461,309452,675.66
251280,202403,2351,1544165,657.37
251290,202403,5682,3840989,676.11
251300,202403,633,435929,688.67
251310,202403,2245,1545247,688.61
251315,202403,1615,1112389,690.07
251320,202403,1046,706644,676.86
251330,202403,1538,1019740,664.76
251335,202403,942,658982,699.56
251340,202403,2706,1795304,663.7
251350,202403,863,585079,679.53
251360,202403,1260,857817,680.81
251365,202403,496,325569,656.39
251370,202403,19104,13055758,683.83
251380,202403,1157,778852,673.17
251385,202403,486,319164,656.72
251390,202403,6119,4154212,679.35
251392,202403,785,538026,686.26
251394,202403,456,309820,679.43
251396,202403,495,330231,669.84
251398,202403,548,361420,660.73
251400,202403,901,599554,665.43
251410,202403,1078,715144,665.25
251420,202403,1591,1055404,663.36
251430,202403,1288,883089,686.69
251440,202403,769,523860,681.22
251445,202403,1316,888847,675.42
251450,202403,3675,2498554,681.36
251455,202403,696,474203,682.31
251460,202403,717,489083,682.12
251465,202403,366,244337,667.59
251470,202403,667,438181,656.94
251480,202403,720,478111,664.04
251490,202403,1367,931394,681.34
251500,202403,1798,1188708,662.6
251510,202403,1706,1150812,674.57
251520,202403,601,413115,687.38
251530,202403,12140,8151963,671.61
251540,202403,2518,1711573,680.01
251550,202403,3061,2105540,687.86
251560,202403,444,309496,698.64
251570,202403,639,426041,666.73
251580,202403,1761,1171041,665.36
251590,202403,1275,865115,679.05
251593,202403,713,494337,693.32
251597,202403,2069,1413441,685.47
251600,202403,4917,3427803,697.42
251610,202403,2552,1761344,690.18
251615,202403,985,683655,694.07
251620,202403,14586,9715537,666.68
251630,202403,3751,2464446,657.54
251640,202403,1837,1220078,664.17
251650,202403,3308,2251958,681.38
251660,202403,2966,1997138,673.34
251670,202403,4048,2723454,673.29
251675,202403,752,512623,682.59
251680,202403,1902,1284262,675.57
251690,202403,2438,1647149,676.17
251700,202403,1891,1269665,671.78
251710,202403,411,273496,665.44
251720,202403,871,580861,666.89
251740,202403,447,313603,701.57
260005,202403,19700,13012658,660.61
260010,202403,6627,4474937,676.18
260020,202403,4653,3051264,655.76
260030,202403,6593,4375051,663.89
260040,202403,5344,3563905,667.15
260050,202403,11898,8463105,711.6
260060,202403,2948,2001986,679.1
260070,202403,8768,5815924,663.39
260080,202403,5467,3604739,659.6
260090,202403,4193,2813236,671.26
260100,202403,2543,1737850,683.65
260105,202403,4216,2876898,683.67
260110,202403,17078,12057049,706.58
260120,202403,11941,8195649,687.96
260130,202403,2477,1655250,668.25
260140,202403,9858,6654890,675.49
260150,202403,3057,2038219,667.83
260160,202403,6104,4087283,670.38
260170,202403,15114,10155599,671.98
260180,202403,2902,1939574,669.97
260190,202403,16672,10793766,647.81
260200,202403,8122,5570149,689.2
260210,202403,8591,5981287,696.39
260220,202403,10434,6831215,654.77
260230,202403,10180,6822260,670.36
260240,202403,2202,1526972,693.45
260250,202403,1775,1166680,658.4
260260,202403,10967,7463607,683.11
260270,202403,3874,2569447,663.25
260280,202403,11362,8036400,708.36
260290,202403,30720,20563311,669.6
260300,202403,8943,5993142,670.22
260310,202403,5148,3466887,673.97
260320,202403,5738,4016585,700.36
260330,202403,1868,1280277,685.74
260340,202403,1678,1124341,670.05
260345,202403,20962,13858894,661.36
260350,202403,5242,3501807,668.03
260360,202403,1660,1121423,675.56
260370,202403,4544,3125222,688.53
260380,202403,3814,2649069,694.56
260390,202403,3072,2047572,670.9
260392,202403,3990,2826131,708.3
260400,202403,16612,10792680,649.97
260410,202403,50208,33944904,677.5
260415,202403,3891,2603286,669.05
260420,202403,10091,6705522,664.77
260430,202403,2005,1377400,687.33
260440,202403,3341,2254948,675.13
260450,202403,4700,3176914,675.94
260460,202403,4022,2695830,670.44
260470,202403,4114,2827366,688.09
260480,202403,2629,1747913,664.86
260490,202403,4807,3088850,642.57
260500,202403,4634,3107597,670.9
260510,202403,9283,6201579,668.13
260515,202403,3088,2017775,654.27
260520,202403,10922,7194787,658.98
260530,202403,8410,5738612,682.36
260540,202403,6984,4583639,656.31
260545,202403,51,35513,696.33
260550,202403,2059,1344278,653.2
260560,202403,4301,2862112,665.92
260570,202403,7683,5133898,668.3
260580,202403,4534,2952089,651.24
260590,202403,5577,3667563,657.86
260600,202403,25138,16828978,670.42
260610,202403,6274,4282663,683.26
260620,202403,16747,11036098,660.37
260630,202403,1763,1212691,687.86
260640,202403,19377,12589225,650.54
260650,202403,4337,3006805,693.61
260660,202403,6266,4228180,677.27
260670,202403,1598,1085299,679.16
260680,202403,21145,14006810,662.7
260690,202403,2527,1688862,668.86
260700,202403,7521,5244524,697.32
260710,202403,938,628737,670.3
260720,202403,20332,13595141,669.55
260730,202403,6943,4899762,705.71
260740,202403,1022,693223,678.3
260750,202403,6248,4287602,686.24
260760,202403,5593,3722843,665.63
260765,202403,6315,4247835,672.76
260770,202403,3005,2002047,666.46
260775,202403,5103,3424852,671.28
260780,202403,2533,1686438,671.09
260790,202403,98300,65453278,666.75
260795,202403,2770,1787505,645.31
260800,202403,5238,3430180,654.99
260805,202403,3017,2060264,683.56
260810,202403,5367,3562695,663.94
260820,202403,3929,2626544,668.67
260825,202403,2255,1544147,685.68
260830,202403,3138,2179500,697.22
260840,202403,4062,2704653,666.99
260845,202403,3470,2297556,662.88
260850,202403,3156,2107470,667.77
260860,202403,2536,1729218,681.87
260870,202403,3690,2453814,665.17
260875,202403,5595,3693618,666.72
260880,202403,9004,6075625,675.44
260890,202403,9251,5982267,647.99
260900,202403,3876,2563725,661.61
260910,202403,2716,1859605,684.94
260915,202403,5291,3631786,686.67
260920,202403,2723,1801172,661.47
260930,202403,3292,2281569,693.7
260940,202403,11659,7687805,659.44
260950,202403,4849,3207806,661.81
260960,202403,57840,38463611,665.21
260970,202403,4106,2768416,674.73
260980,202403,4111,2832945,691.13
260990,202403,11503,8076310,703.08
261000,202403,12550,8306495,663.14
261010,202403,1751,1195276,683.01
261020,202403,5363,3608573,673.12
261030,202403,3241,2197014,678.09
261040,202403,4017,2739503,682.15
261050,202403,6564,4345787,662.06
261060,202403,12023,8095605,673.46
261070,202403,45617,31388580,688.47
261080,202403,6299,4338772,688.91
261090,202403,16291,10727025,658.5
261100,202403,6891,4743680,688.49
261110,202403,49079,32728844,668.18
261120,202403,3228,2136000,662.53
261130,202403,6149,4155254,675.98
261140,202403,2778,1837036,661.28
261150,202403,4373,2947496,674.02
261153,202403,1317,891216,678.76
261160,202403,146273,97580197,667.94
261170,202403,6402,4174710,652.5
261180,202403,7095,4712343,664.46
261190,202403,4021,2719861,676.58
261200,202403,2704,1768228,653.93
261210,202403,1435,955008,665.51
261220,202403,10311,6941389,675.43
261230,202403,3029,2071313,683.83
261240,202403,5351,3578322,670.85
261245,202403,2940,1969886,670.71
261247,202403,2214,1534153,692.93
261250,202403,21065,13822107,656.85
261255,202403,2821,1875927,664.99
261260,202403,13936,9371778,672.68
261270,202403,4277,2829267,661.51
261280,202403,2067,1380311,670.05
261290,202403,2382,1645342,690.74
261300,202403,10570,7142035,678.64
261310,202403,7874,5320138,675.74
261320,202403,4887,3313271,680.34
261330,202403,5741,3857238,672.11
261340,202403,4750,3281936,692.54
261350,202403,6776,4628124,683.02
261360,202403,6611,4375278,662.02
261370,202403,18021,12057524,669.27
261380,202403,3379,2271089,672.12
261390,202403,12997,8881924,683.86
261400,202403,3826,2645178,692.09
261410,202403,7327,4918741,672.42
261420,202403,7013,4843020,690.58
261430,202403,3678,2446819,665.62
261440,202403,961,672709,700.74
261450,202403,11874,7893524,665.84
261460,202403,6101,4084699,669.51
261470,202403,2919,1950764,668.3
261480,202403,4244,2897900,682.98
261485,202403,4393,3036805,691.76
261500,202403,4688,3198815,682.34
261510,202403,1460,1065516,729.81
261520,202403,1911,1272213,666.08
261530,202403,7996,5210977,651.86
261540,202403,6433,4524055,703.37
261550,202403,2665,1765191,662.61
261560,202403,7802,5351629,688.14
261570,202403,2395,1609047,672.12
261580,202403,6137,4212370,686.5
261590,202403,1972,1304177,663.37
261600,202403,4672,3144922,673.43
261610,202403,1548,1051169,679.05
261618,202403,2280,1494819,657.06
261620,202403,4000,2721127,680.79
261630,202403,3718,2591925,697.13
261640,202403,25442,16814744,661.22
261650,202403,3480,2354403,677.14
270010,202403,3317,2327826,702.0
270020,202403,3456,2289999,662.62
270030,202403,29396,20397965,694.28
270040,202403,7205,4982906,692.55
270050,202403,4020,2814714,700.35
270060,202403,1553,1049581,679.34
270070,202403,4555,3134269,688.25
270080,202403,993,678801,683.59
270090,202403,1651,1163032,704.87
270100,202403,5586,3825205,685.89
270110,202403,2162,1515670,701.05
270120,202403,1898,1323124,697.11
270130,202403,3932,2808808,714.53
270135,202403,1607,1110937,691.31
270140,202403,5609,3820339,682.81
270150,202403,2914,2027286,695.71
270160,202403,3924,2801886,714.4
270170,202403,2286,1563602,684.89
270180,202403,2155,1528558,709.31
270190,202403,2133,1445048,677.79
270200,202403,2170,1515057,699.15
270210,202403,4853,3340865,688.41
270220,202403,1121,776500,692.69
270230,202403,8085,5699305,705.1
270235,202403,5142,3548856,692.73
270240,202403,8918,6108180,685.47
270250,202403,2653,1788289,674.06
270255,202403,3177,2159280,679.87
270260,202403,4626,3266227,706.21
270270,202403,763,538526,705.8
270280,202403,2447,1732916,709.05
270290,202403,7384,5308219,718.98
270300,202403,2788,1956392,701.97
270310,202403,4908,3382828,689.53
270320,202403,4050,2667602,658.67
270330,202403,3843,2861319,745.33
270340,202403,1304,927256,711.09
270350,202403,1198,810456,677.07
270360,202403,2693,1860402,691.6
270370,202403,1123,794098,707.12
270375,202403,3053,2037539,667.39
270380,202403,4362,3078796,706.15
270390,202403,917,645922,704.39
270400,202403,4461,2983150,668.87
270410,202403,4431,3070096,693.02
270420,202403,6005,4070513,678.53
270430,202403,110362,74802388,678.94
270440,202403,3629,2466172,679.57
270450,202403,6590,4674369,710.82
270460,202403,2506,1648750,660.03
270470,202403,9602,6709020,699.44
270480,202403,2246,1534650,685.72
270490,202403,670,447800,671.36
270500,202403,4189,2976629,710.58
270510,202403,4606,3230718,702.48
270520,202403,2415,1695349,702.01
270530,202403,1023,702617,687.49
270540,202403,1733,1227510,708.72
270550,202403,4431,3163115,713.86
270560,202403,2373,1632767,688.06
270570,202403,4335,2991239,690.82
270580,202403,2072,1450352,699.98
270590,202403,1313,925143,704.6
270600,202403,2562,1790830,700.09
270610,202403,2834,1901351,673.52
270620,202403,1048,743330,709.28
270630,202403,14704,10133539,689.17
270640,202403,4430,3058354,690.37
270642,202403,2192,1520083,693.79
270644,202403,2776,1918265,693.52
270650,202403,2920,2003044,686.21
270660,202403,1524,1021859,670.51
270670,202403,13222,8808761,666.62
270680,202403,4854,3420657,704.71
270690,202403,7771,5327465,686.26
270700,202403,449,306130,686.39
270710,202403,4770,3391860,711.38
270720,202403,3018,2120754,703.87
270730,202403,5423,3840986,708.41
270740,202403,1821,1272643,698.87
270750,202403,4886,3420222,700.0
270760,202403,2571,1788920,695.81
270770,202403,14924,10236518,686.55
270780,202403,1792,1222639,682.66
270790,202403,1332,954657,716.71
270800,202403,9387,6397751,682.65
270810,202403,2402,1659317,690.81
270820,202403,1264,888554,702.97
270830,202403,3557,2529749,711.8
270840,202403,6752,4648607,688.58
270850,202403,6663,4658324,700.29
270860,202403,9951,6677260,671.22
270870,202403,1584,1084752,684.82
270880,202403,6636,4581648,692.09
270890,202403,2278,1533493,673.18
270895,202403,3159,2225078,704.58
270900,202403,1083,707993,653.73
270910,202403,3814,2624378,688.09
270915,202403,6574,4425928,673.66
270920,202403,5014,3521701,702.65
270930,202403,11251,7741262,688.17
270940,202403,4585,3221961,702.72
280010,202403,328,215123,657.87
280020,202403,3649,2491240,682.91
280030,202403,61634,40814620,662.41
280040,202403,2394,1616640,676.98
280050,202403,2808,1891692,675.12
280060,202403,5220,3516686,673.69
280067,202403,5095,3378871,663.3
280070,202403,1541,1092129,708.71
280100,202403,2878,1948044,676.87
280110,202403,1334,906529,679.56
280120,202403,6280,4400719,701.09
280130,202403,5823,4133416,709.96
280140,202403,4642,3106157,669.14
280150,202403,2548,1698716,668.26
280160,202403,955,616723,645.78
280170,202403,3909,2677845,685.75
280190,202403,1119,757298,677.37
280200,202403,808,551910,685.6
280210,202403,11860,7994079,674.44
280220,202403,1283,871605,679.35
280230,202403,2623,1769131,674.47
280240,202403,2725,1830711,672.31
280250,202403,697,460182,664.04
280260,202403,1999,1318474,660.23
280270,202403,2186,1529963,702.14
280280,202403,3055,2136235,701.56
280290,202403,13720,9286084,677.03
280300,202403,10241,7008962,684.54
280310,202403,936,631903,675.11
280320,202403,6690,4559982,681.82
280330,202403,2950,1968992,668.13
280340,202403,3677,2474823,673.97
280350,202403,23055,15140392,657.31
280360,202403,3950,2668400,676.4
280370,202403,1657,1089542,657.54
280380,202403,735,507718,690.77
280390,202403,2547,1737036,682.53
280400,202403,2793,1911430,685.1
